timestamp,true_lat,true_lon,measured_lat,measured_lon,position_error_m,num_stations,avg_signal_strength,min_distance_to_station,max_distance_to_station,route_deviation_m,trilateration_success
2025-12-09T11:42:12.409180,55.838112595305255,37.53233897258796,55.83808691855112,37.53237982835904,3.828764956110427,7,67.72951390963831,793.7669601464999,1423.5448072899735,0.31513472007010496,1
2025-12-09T11:42:12.525206,55.838115891901765,37.5323427898365,55.83809021581814,37.53238364913257,3.8288558672480715,7,67.73141447776707,793.646775502679,1423.108986401074,0.31511806156405814,1
2025-12-09T11:42:12.633230,55.838117187766116,37.53234429065367,55.83809150471325,37.53238514342195,3.8291621620193004,7,67.73216132515842,793.5996047407293,1422.9376605343025,0.2809371142913045,1
2025-12-09T11:42:12.745256,55.83811718747461,37.53234429114404,55.83809140636669,37.53238503112329,3.8326228943219016,7,67.73216095899548,793.5996492929785,1422.937674474682,0.28098165897074134,1
2025-12-09T11:42:12.858281,55.83812042704761,37.53234781224076,55.83809473241575,37.532388653579645,3.82964711909078,7,67.73408285675261,793.4724066642482,1422.5162302256638,0.3211160130170098,1
2025-12-09T11:42:12.974309,55.838123678798134,37.5323511223681,55.83809798473571,37.53239196561844,3.8296792140141465,7,67.73606510212929,793.3356885343668,1422.0998629940855,0.31690382254803484,1
2025-12-09T11:42:13.080463,55.83812716262358,37.532354731156595,55.83810147016331,37.5323955775192,3.829675571357059,7,67.73817325928486,793.1919929493636,1421.6519256289162,0.3163334650437378,1
2025-12-09T11:42:13.192488,55.83813026482876,37.53235795145859,55.83810457257151,37.53239879925099,3.829718051028749,7,67.74004831788216,793.0645094124693,1421.252853027254,0.31625648181901556,1
2025-12-09T11:42:13.318519,55.83813235602825,37.53236012303335,55.83810666015012,37.53240096767777,3.8298874221218844,7,67.74131182821945,792.9787059884403,1420.9838151138788,0.306175461115109,1
2025-12-09T11:42:13.437544,55.838132881293774,37.53236066886826,55.838107112434734,37.53240143739652,3.832787246772258,7,67.74162906816369,792.9571825167064,1420.916227119075,0.280751398385983,1
2025-12-09T11:42:13.559571,55.83813661058144,37.53236440215655,55.83811090771968,37.53240524008846,3.830187562602575,7,67.74391508698524,792.7986757954894,1420.4405845665046,0.31761706648371524,1
2025-12-09T11:42:13.674598,55.838143176393096,37.53237085955483,55.83811748715945,37.532411713671216,3.829729694174836,7,67.74796591838536,792.5154694840827,1419.6065947395132,0.3160669618001481,1
2025-12-09T11:42:13.787623,55.83815177898115,37.53237934771236,55.83812611126481,37.53242022702509,3.8289936308243324,7,67.75326353257505,792.1467243797728,1418.513073235784,0.31580210060518893,1
2025-12-09T11:42:13.899649,55.83816134068685,37.53238878491562,55.83813569822288,37.53242969368952,3.828127837353514,7,67.75914688237137,791.7385489281339,1417.2975534694942,0.31567950930984134,1
